Pure ID,Journal ISSN
17196026,0039-2499
17195976,0897-7151
17195954,0003-4975
17195936,0363-5023
17195921,
17195859,0032-1052
17195833,1058-2746
17195804,
17195783,0899-0220
17195666,
17195649,0006-2960
17195624,0363-5465
17195598,8755-6863
17195512,0022-4731
17195491,0021-9258
17195465,0022-3077
17195448,0094-2405
17195416,0085-2538
17195394,0009-921X
17195371,0892-7790
17195351,2078-6891
17195275,1552-5260
17195246,0009-7322
17195224,0021-9258
17195208,0003-3022
17194899,0885-3185
17194873,0009-7322
17194847,0277-0008
17194823,0006-8993
17194707,0031-3998
17194679,0027-8424
17194657,0009-7322
17194635,0022-5045
17194529,1053-8119
17194505,1365-182X
17194486,0008-5472
17194471,0098-7484
17194405,1073-1105
17194375,1355-008X
17194330,1091-255X
17194303,0145-2126
17194190,1877-7171
17194160,2374-2437
17194135,0161-5890
17194120,0161-5505
17193991,0070-217X
17193968,0094-2405
17193951,1471-0056
17193939,
17193910,0735-1097
17193891,1471-0072
17193856,0006-4971
17193838,0002-8703
17193723,1053-8119
17193697,0028-3878
17193667,1525-8610
17193647,1552-8855
17193476,0021-9541
17193456,0031-9155
17193430,1040-0605
17193410,0310-057X
17193326,0894-8771
17193299,1053-8569
17193267,2152-2650
17193246,1018-2438
17193177,0094-2405
17193158,0002-9394
17193128,0223-5234
17193106,0193-1857
17192946,0146-0404
17192924,1083-3188
17192885,0964-6906
17192866,1045-3873
17192772,0003-3022
17192749,1534-8644
17192727,0001-8244
17192711,1001-0939
17192630,0022-1007
17192606,1383-875X
17192586,0029-7828
17192563,0963-6897
17192517,
17192497,0003-3022
17192471,0883-9441
17192446,0004-3591
17192374,0735-6757
17192346,1053-2498
17192318,0005-7967
17192296,1934-1482
17192203,1078-8956
17192167,1946-6234
17192152,
17192125,0021-9525
17191813,1016-2291
17191781,0269-9370
17191760,1520-6106
17191743,0959-4388
17191620,0021-9258
17191600,0364-5134
17191579,0301-5629
17191565,0148-639X
17191482,1949-8349
17191458,0738-3991
17191428,1058-8388
17191366,1046-6673
17191344,0013-7227
17191244,2151-4658
17191225,1079-5642
17191197,0969-8051
17190797,1542-3565
17190774,0890-5096
17190752,0003-4800
17190734,0022-1295
17190147,0027-8424
17190117,0021-9258
17190092,0736-0266
17190066,0033-8419
17189866,1091-255X
17189845,1053-2498
17189825,0072-968X
17189809,0028-3878
17189766,1759-4790
17189743,0334-018X
17189715,1397-3142
17189689,2040-3364
17189568,0022-3751
17189521,1552-4841
17189499,1054-1500
17189480,0028-3878
17189343,8750-7587
17189316,1937-1888
17189288,0001-5652
17189238,1073-449X
17189099,0929-1903
17189085,1946-6234
17189063,0145-6008
17189043,1071-3581
17188998,1460-2725
17188981,1526-9906
17188961,1078-0432
17188941,0029-7844
17188884,0002-9149
17188863,0027-8424
17188846,0014-9446
17188826,0033-8419
17188784,0015-0282
17188765,0011-4162
17188741,0009-7322
17188714,0027-8424
17188614,0021-9258
17188592,0899-0220
17188568,0002-8614
17188549,0098-7484
17188456,0002-9513
17188438,
17188417,0021-9258
17188394,0193-1849
17188341,1078-8956
17188321,0021-9525
17188277,0021-9738
17188261,1465-7392
17188049,1552-4922
17188022,0008-543X
17187995,
17187978,1545-9993
17187911,0022-538X
17187886,1387-2877
17187864,0006-291X
17187843,0014-4886
17187773,0022-1767
17187747,1355-0284
17187715,0892-6638
17187688,0741-5400
17187488,0883-0738
17187464,0027-8424
17187444,0362-1642
17187416,0277-786X
17187342,1072-7515
17187307,0021-9258
17187290,1538-7933
17187184,1931-3128
17187144,1540-1405
17187121,1526-498X
17187101,0006-3363
17187049,0022-1767
17187026,0022-3476
17187003,0899-823X
17186979,0008-543X
17186863,0301-0082
17186843,1001-0939
17186820,1043-1802
17186706,
17186682,0066-4804
17186653,1462-8902
17186624,0026-0495
17186535,0016-5085
17186516,0029-7844
17186496,0013-7227
17186480,0002-9394
17186417,0952-7915
17186380,
17186378,1930-7381
17186363,0002-8282
17186267,0360-3997
17186248,
17186230,0945-053X
17186193,0026-895X
17186171,0006-291X
17186138,0735-1097
17186117,0031-4005
17186036,0002-8703
17186010,0167-0115
17185991,0045-0766
17185964,0009-7322
17185866,1573-3971
17185843,0001-8244
17185815,0271-6798
17185798,0749-0712
17185734,0362-4803
17185716,0028-0836
17185675,0006-4971
17185659,1089-2516
17185560,1075-2765
17185532,1341-9625
17185508,0362-2436
17185491,0028-4793
17185342,1096-2964
17185323,0027-8424
17185298,1477-9226
17185278,0021-9967
17185171,0008-5472
17185152,2212-6287
17185126,0021-9258
17185103,1053-8569
17185061,0021-9738
17185027,0028-0836
17185002,0028-3878
17184978,0006-8950
17184873,0096-882X
17184849,0163-3864
17184805,1474-7596
17184786,1053-0770
17184683,0378-5122
17184654,0009-8981
17184632,1090-1981
17184619,0006-2960
17184544,0021-9525
17184510,0193-1857
17184489,1053-8119
17184468,0167-6830
17184361,0890-9091
17184342,0006-291X
17184317,0883-5403
17184291,0094-2405
17184212,2213-2198
17184186,0362-2436
17184147,0028-3878
17184116,1043-3074
17183998,0020-7519
17183980,0022-1767
17183936,0028-3878
17183922,1946-6234
17183815,0021-9738
17183785,1074-5521
17183770,0022-3476
17183746,0303-6987
17183630,0022-2623
17183610,0003-4819
17183593,0026-4954
17183573,0090-4295
17183440,0006-4971
17183374,0027-8424
17183356,0032-1052
17183254,0021-9258
17183231,0002-9378
17183211,0265-9247
17182422,1552-4825
17182404,0002-8614
17182378,1460-4086
17182355,1552-4841
17182296,1071-9164
17182253,0363-8715
17182224,0090-4295
17182198,0277-786X
17182110,
17182080,0261-4189
17182062,0305-1048
17182040,1751-5521
17181913,2168-6068
17181890,1092-6429
17181870,
17181857,1529-2908
17181598,1531-605X
17181575,0147-5185
17181555,0031-9155
17181537,1084-9521
17181464,0364-5134
17181444,0041-1345
17181425,0028-4793
17181406,0094-2405
17181338,1471-2350
17181292,1553-734X
17181254,0896-6273
17181240,0161-5505
17181085,2168-6254
17181062,
17181042,0376-8716
17181030,
17180904,0008-5472
17180883,1527-7941
17180864,0014-4886
17180842,0931-041X
17180737,0269-9370
17180716,0002-9378
17180705,
17180620,0890-5096
17180591,0027-8874
17180570,0003-4975
17180558,
17180444,0005-7894
17180422,1091-255X
17180392,1078-0432
17180377,0268-4705
17180226,0003-9942
17180196,0019-9567
17180158,0959-8049
17180140,1759-5061
17179932,1569-9293
17179907,1552-4825
17179882,0250-8095
17179858,2168-6203
17179665,1557-9190
17179639,
17179608,0937-941X
17179588,0898-6568
17179495,
17179474,0270-9139
17179454,
17179440,0021-9258
17179352,1545-5009
17179329,1050-0545
17179307,0146-0404
17179285,0006-2960
17179205,0002-9173
17179184,0003-9950
17179158,0362-2436
17179141,0749-6524
17179072,0003-4932
17179051,
17179034,0194-5998
17179012,
17178941,0278-4297
17178919,0022-2836
17178892,0006-4971
17178873,0021-9738
17178786,0360-3016
17178766,0004-0010
17178747,0363-6100
17178723,1525-4135
17178630,1051-2284
17178608,0021-9355
17178579,
17178570,
17178438,1073-449X
17178414,0022-4804
17178395,1523-3847
17178375,0894-1939
17178009,0363-5465
17177988,0143-4004
17177968,0022-5347
17177948,1091-255X
17177813,1540-1405
17177788,0094-2405
17177764,1471-2164
17177743,0026-895X
17177666,1471-4906
17177647,0166-2236
17177631,0033-8419
17177613,0066-4219
17177582,0361-803X
17177557,0001-6322
17177537,1525-0016
17177522,0828-282X
17177469,0002-9270
17177451,0272-9490
17177422,1010-4283
17177412,
17177286,1556-5297
17177245,1096-7192
17177218,0344-5704
17177199,0032-1052
17177056,0378-1119
17177037,0022-3077
17177021,0361-7742
17177002,0022-3077
17176938,1936-878X
17176908,0165-0378
17176888,0041-1132
17176873,0740-3194
17176811,1043-0342
17176787,1046-6673
17176761,0090-3493
17176749,0079-645X
17176633,0194-5998
17176601,0340-6717
17176580,0255-5476
17176560,0002-9378
17176458,0923-2508
17176439,0361-7742
17176421,0022-3476
17176392,0938-7994
17176326,
17176297,1529-2908
17176260,1744-6872
17176241,0022-3476
17176074,0303-7207
17176052,0002-9262
17176032,1931-3128
17176009,0277-6715
17175929,0303-8106
17175909,0268-8697
17175886,0003-4932
17175867,0094-2405
17175779,0022-3077
17175761,0002-7863
17175729,0003-9985
17175708,1382-4147
17175604,0360-3016
17175583,1534-5807
17175550,0161-5505
17175527,0361-803X
17175209,
17175004,
17174982,0028-4793
17174960,1529-7322
17174078,
17174057,0191-3913
17174042,0033-8419
17174022,0065-2598
17173971,0006-8993
17173947,0009-7322
17173920,1061-4036
17173899,2213-333X
17173742,0041-1337
17173722,0146-0005
17173701,0022-1007
17173678,1043-0342
17173586,0044-4677
17173559,1072-7515
17173521,1546-1440
17173408,0938-7994
17173380,0022-5347
17173353,0885-3177
17173334,0301-620X
17173234,0360-3016
17173215,0270-6474
17173190,0261-5614
17173167,0021-9290
17173032,1553-7366
17173007,1055-3290
17172962,
17172951,0002-9262
17172798,2374-2437
17172771,0009-7330
17172739,0022-5347
17172715,0093-7754
17172562,0361-803X
17172545,0022-5223
17172520,0741-5214
17172508,
17172452,
17172432,0021-9355
17172408,0041-1132
17172387,0195-9131
17172314,0003-4975
17172294,1523-9896
17172273,0021-9193
17172253,
17172160,0022-3042
17172143,0027-8424
17172113,1058-4838
17172080,0008-5472
17171934,0929-1903
17171888,0021-9258
17171868,1541-6933
17171758,0027-8424
17171658,0091-6749
17171632,1083-3188
17171475,0167-5699
17171455,0094-0143
17171431,0039-128X
17171414,0031-9023
17171366,0008-543X
17171347,0002-9394
17171324,0740-3194
17171303,1059-910X
17171213,0166-6851
17171181,1044-1549
17171159,0021-9258
17171134,0022-5223
17170951,0021-9258
17170931,0009-9147
17170910,1528-4050
17170888,1046-5928
17170781,1550-4131
17170762,2213-1779
17170741,0741-5214
17170721,0003-990X
17170605,0028-3878
17170603,0952-3480
17170587,1061-4036
17170567,0021-9738
17170487,0161-5505
17170448,1359-4184
17170413,0001-8244
17170397,0234-5730
17170285,0003-9942
17170257,1527-6465
17170241,0027-8424
17170224,0021-9258
17170158,2163-0755
17170124,0028-3878
17170106,0938-8990
17170088,
17169867,0342-4642
17169830,0090-3493
17169801,
17169385,0022-538X
17169367,1046-6673
17169333,1078-0998
17169321,
17169198,0016-5085
17169177,0193-1857
17169156,0277-2116
17169139,0003-9950
17169047,1078-0432
17169029,0022-5223
17169012,0090-3493
17168992,0028-3908
17168915,0046-8177
17168893,0883-5403
17168870,0009-9120
17168854,0026-6620
17168767,0014-2980
17168735,8756-3282
17168718,1067-151X
17168700,0022-1007
17168634,0022-1899
17168605,0160-9289
17168577,0141-8955
17168558,0006-291X
17168391,8750-7587
17168355,0002-9165
17168335,0090-3493
17168312,1742-7061
17168202,0008-5472
17168185,1940-3402
17168149,1529-2908
17168121,1067-151X
17167966,0085-2538
17167937,0090-3493
17167918,0013-7227
17167895,1499-2027
17167775,0002-9378
17167747,0022-3042
17167715,0009-3157
17167693,0009-7322
17167584,
17167558,0022-2836
17167535,1542-8826
17167519,0002-9270
17167456,0003-9926
17167436,1046-6673
17167416,0277-1691
17167394,0014-4835
17167326,1940-087X
17167304,0192-8651
17167256,0885-3185
17167236,0021-9533
17166962,0032-1052
17166937,0022-5223
17166908,0300-8177
17166884,0304-3940
17166698,0363-6135
17166671,0022-2836
17166647,1567-2050
17166629,0950-382X
17166531,0008-543X
17166505,0001-8244
17166478,
17166461,0899-3459
17166374,0269-8811
17166318,8756-3282
17166297,0959-4965
17166140,1935-2727
17166108,1552-5260
17166090,0041-1132
17166070,0027-8424
17166003,0036-8075
17165985,1076-7460
17165963,0268-1161
17165939,0143-4004
17165851,0021-9258
17165820,0003-4975
17165799,0002-9149
17165778,1567-2050
17165637,0090-8258
17165614,0393-2990
17165592,0036-8075
17165510,0091-2751
17165487,1531-7129
17165443,1548-7091
17165411,0363-6127
17165146,0148-639X
17165108,0892-6638
17165073,
17165042,0937-941X
17164863,0022-2828
17164834,2325-6621
17164804,1550-4131
17164768,0931-0509
17164522,0021-9541
17164483,0167-6806
17164459,0022-5347
17164436,0019-9567
17164322,1879-8500
17164303,0021-9258
17164286,1093-5266
17164266,1939-5116
17164220,0741-5400
17164198,0001-5172
17164157,0192-9763
17164063,0022-3050
17164040,0149-5992
17163974,0003-3022
17163883,0028-0836
17163436,0022-1767
17163420,0096-882X
17163390,0039-2499
17163375,0079-6123
17163311,1080-4013
17163283,0041-1132
17163241,
17163172,0196-0644
17163150,0022-5347
17163123,0893-0341
17163108,0007-9014
17162970,1058-8388
17162946,0148-0731
17162928,0749-0712
17162907,0195-668X
17162834,0276-3478
17162801,0090-8258
17162778,1935-2727
17162763,2158-7833
17162681,1397-3142
17162655,0165-0327
17162630,
17162614,0272-9490
17162522,1462-2416
17162501,0003-4975
17162471,0007-1048
17162455,0140-6736
17162384,1383-875X
17162350,0009-7322
17162333,
17162312,0012-1606
17162207,1397-3142
17162183,
17162147,1553-7366
17162128,1535-7414
17162038,1749-4885
17162018,0002-9343
17161998,0003-4975
17161983,0098-7484
17161751,0364-5134
17161726,
17161695,0016-5085
17161674,0022-1759
17161496,1058-4838
17161476,0363-5023
17161458,0361-803X
17161370,
17161341,0145-6008
17161299,0036-8075
17161223,0094-2405
17161181,1540-1405
17161159,0021-9258
17161142,1056-9103
17161057,0002-9378
17161039,0006-2960
17161020,0009-7322
17160996,0009-9228
17160897,0002-9394
17160881,0003-4932
17160850,
17160835,
17160739,1879-8500
17160714,1059-1524
17160693,0094-2405
17160676,0041-1337
17160576,0012-3692
17160551,1091-255X
17160525,1743-422X
17160508,
17160426,0008-5472
17160408,0931-041X
17160383,0903-1936
17160362,1045-3873
17160227,0194-5998
17160203,
17160169,1464-2662
17160149,0029-7828
17159999,0012-1606
17159973,1072-4710
17159952,0140-6736
17159922,1525-0016
17159763,0003-9985
17159725,0219-5194
17159705,0022-3018
17159684,0930-2794
17159625,
17159592,0012-1797
17159579,
17159477,0378-5955
17159456,1096-6080
17159434,0148-396X
17159416,0272-8087
17159364,0002-9343
17159333,0008-543X
17159318,0014-9446
17159300,0091-6749
17159241,
17159202,1080-6040
17159184,0012-1797
17159163,0021-9258
17159093,0267-1379
17159077,1076-6332
17159057,0196-0202
17159038,1069-3424
17159003,0022-202X
17158986,0012-1797
17158955,1083-3188
17158936,0027-8874
17158874,0022-1767
17158854,0098-6569
17158810,0091-6749
17158788,0172-0643
17158686,0002-0443
17158656,
17158630,0021-9738
17158614,0026-6620
17158498,1538-5744
17158478,0014-2980
17158449,0196-0644
17158429,1087-2914
17158233,0023-0294
17158211,0006-8993
17158183,0166-4328
17158157,1042-3931
17158037,0022-1007
17158010,0027-8424
17157971,0021-9738
17157954,0003-4932
17157751,0002-9378
17157729,1877-9182
17157710,0022-3565
17157690,0021-9606
17157599,1170-7690
17157578,1754-8403
17157563,0009-2665
17157548,0167-5273
17157502,0013-7227
17157481,1535-7163
17157451,0355-3140
17157428,1071-1007
17157269,0036-8075
17157250,0749-6524
17157232,1129-7298
17157210,0160-9289
17156671,0099-1767
17156644,0931-041X
17156620,1531-7129
17156600,1841-8724
17156504,0732-183X
17156482,1053-0770
17156466,0098-7484
17156449,1078-8956
17156354,0304-3940
17156326,0193-1857
17156301,0090-4295
17156280,1092-9134
17156185,1529-2908
17156159,0899-823X
17156140,0033-8419
17156114,1053-8119
17156029,0149-5992
17155989,1096-7192
17155967,0022-3085
17155951,0006-2960
17155771,0002-9610
17155754,0267-1379
17155716,0161-5505
17155700,0006-2960
17155535,0002-9378
17155503,1073-449X
17155479,0022-2828
17155459,
17155386,0162-0886
17155362,1177-8881
17155331,1879-8500
17155312,0021-9355
17155221,0964-6906
17155193,0085-2538
17155167,0002-953X
17155147,0736-4679
17155072,1073-2322
17155054,0317-1671
17155027,0270-6474
17155003,
17154951,0277-2116
17154923,0022-2828
17154911,
17154892,0003-6951
17154751,0008-543X
17154729,1551-6776
17154707,0012-3692
17154684,0006-4971
17154531,0041-1345
17154503,1053-1807
17154482,0193-1857
17154453,1931-857X
17154286,1535-9778
17154251,0066-4804
17154234,0730-2312
17154219,0732-183X
17154073,1558-7878
17154043,0094-2405
17154015,0008-543X
17154002,0028-3878
17153907,0093-7754
17153885,0270-6474
17153857,8755-1039
17153827,0021-9258
17153633,0022-1767
17153603,1071-3581
17153565,
17153550,1554-8929
17153283,1535-9476
17152970,1061-4036
17152941,1931-857X
17152810,1075-2730
17152784,1083-8791
17152766,0006-3495
17151979,1061-4036
17151955,0362-2436
17151929,0009-921X
17151909,1074-7613
17151825,2168-6149
17151806,0361-803X
17151783,1053-2498
17151758,1521-6616
17151695,0021-9258
17151665,0022-5223
17151646,0148-639X
17151631,0749-0704
17151551,
17151536,0892-6638
17151520,0034-8376
17151506,1529-2908
17151436,0361-803X
17151413,1535-9778
17151390,0009-7322
17151367,0144-8617
17151277,0002-9637
17151254,0883-5403
17151224,0893-3952
17151200,0091-0627
17151105,1933-0707
17151084,0146-0404
17151061,0899-823X
17151033,0027-8424
17150912,0167-7659
17150891,0006-3495
17150868,0894-4105
17150851,0003-2999
17150742,
17150718,1088-9051
17150698,0003-4894
17150675,1534-5807
17150371,0041-1337
17150340,0007-0920
17150312,0003-4932
17150299,
17150187,1542-5983
17150156,
17150136,0036-8075
17150112,0003-9985
17149961,0021-9258
17149938,1043-0679
17149922,0090-6964
17149905,0006-3495
17149861,2152-2650
17149838,1069-6563
17149819,0894-1491
17149799,1045-3873
17149711,1043-3074
17149684,1941-3149
17149651,0363-5465
17149645,
17149526,0021-972X
17149502,0022-5223
17149479,0889-857X
17149456,1351-8488
17149343,1931-5244
17149309,0009-7322
17149289,
17149273,
17149170,0378-5866
17149152,1072-7515
17149126,1551-7144
17149107,0039-6109
17148996,0362-2436
17148975,0363-8715
17148950,1471-2458
17148936,
17148853,0094-2405
17148833,1061-4036
17148808,1053-1807
17148791,0012-3692
17148701,0028-0836
17148679,0021-9355
17148657,0194-5998
17148640,0065-2776
17148531,0890-9369
17148511,0191-3913
17148486,0028-3908
17148468,0014-2999
17148405,1613-3749
17148378,0022-3069
17148351,0008-5472
17148331,0305-1048
17148222,0006-2960
17148201,0002-9149
17148180,0890-9091
17148154,0014-5793
17148072,0021-9258
17148008,0161-6420
17147979,0277-2116
17147961,0021-9355
17147884,1949-3584
17147855,0022-1767
17147831,
17145976,1083-8791
17145958,0734-0451
17145933,0264-6021
17145913,0002-953X
17145830,0162-3257
17145807,1931-857X
17145775,0020-7136
17145749,8756-3282
17145616,0957-5243
17145580,0003-1348
17145564,0037-198X
17145474,1091-8531
17145430,0167-8760
17145406,0023-852X
17145393,0894-8771
17145334,1398-9219
17145309,0031-6768
17145290,0022-2364
17145265,0360-3016
17145170,1084-4902
17145130,0278-4297
17145109,1558-7878
17145092,0027-8424
17144999,0277-786X
17144977,0378-5955
17144942,0278-4297
17144919,1053-2498
17144788,0021-9258
17144762,0022-5223
17144746,1556-9845
17144727,1081-0706
17144692,0084-2230
17144670,0022-5282
17144648,0149-5992
17144621,1355-6177
17144555,0277-0903
17144531,0360-3016
17144505,1531-2267
17144481,0047-2891
17144325,1049-510X
17144296,0114-5916
17144275,1470-2045
17144254,0021-9258
17144112,
17144093,0014-2999
17144064,1089-2591
17144041,0165-5728
